account_id,match_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero_id,kills,last_hits,leaver_status,level,player_slot,stuns,unit_order_buyback,unit_order_move_to_position,unit_order_purchase_item,won,xp_per_min
15453,3076,11,2,18,724,14935,15520,0,82,14,237,0,25,128,0,,3692,26,TRUE,958
15454,3076,13,7,23,492,14815,12857,0,75,7,128,0,17,129,0,,2766,29,TRUE,471
15455,3076,22,3,0,513,15885,13113,0,16,9,98,0,18,130,54.7974,,2063,29,TRUE,524
15456,3076,20,1,2,399,6760,6044,3979,102,5,14,0,15,131,0,,4384,42,TRUE,359
15457,3076,19,5,2,392,8775,10514,3586,110,7,52,0,16,132,5.09875,,3630,25,TRUE,418
15458,3077,4,7,6,365,10910,9528,0,44,7,117,0,17,0,0,,3500,21,FALSE,435
7059,3077,4,8,13,224,6260,4875,0,76,1,81,0,13,1,93.8503,,4038,19,FALSE,275
0,3077,6,9,4,188,4990,5585,3231,30,3,13,0,11,2,41.4803,,1994,34,FALSE,183
15459,3077,6,8,0,335,8650,11193,1532,55,1,156,0,16,3,8.78882,1,3913,34,FALSE,402
15460,3077,3,12,0,230,4925,4157,181,70,0,93,0,11,4,0,,2887,22,FALSE,204
15461,3077,15,4,1,384,10515,9054,1516,75,6,27,0,16,128,0,,2786,37,TRUE,424
15462,3077,18,3,6,475,12935,14438,0,21,8,95,0,18,129,78.271,,3274,24,TRUE,503
0,3077,12,2,4,644,22145,10670,4,109,8,215,0,20,130,0.167187,,3284,30,TRUE,639
0,3077,23,4,1,383,11855,10420,0,7,3,50,0,16,131,98.5517,1,2931,27,TRUE,427
15463,3077,11,0,6,602,18295,23212,0,34,19,156,0,21,132,0,,4554,24,TRUE,659
0,3078,14,2,1,474,12100,15305,1894,110,12,56,0,16,0,15.6567,,2597,21,TRUE,473
0,3078,18,4,2,433,10065,6775,0,7,3,62,0,14,1,64.6871,,2039,40,TRUE,365
0,3078,11,7,7,670,15950,13494,0,82,10,218,0,23,2,0,1,2576,15,TRUE,949
12322,3078,7,4,4,703,18690,20588,0,56,20,164,0,19,3,0,1,2666,38,TRUE,630
0,3078,17,4,5,431,10950,5099,0,28,3,45,0,15,4,49.7075,,3470,23,TRUE,385
12318,3078,7,7,8,356,8975,7831,0,67,4,108,0,15,128,0,,2937,16,FALSE,415
0,3078,12,11,1,333,8280,11831,0,51,4,58,0,14,129,36.1616,,3583,28,FALSE,359
0,3078,9,12,3,310,8245,9678,470,75,4,11,0,14,130,0,,1818,35,FALSE,338
15464,3078,12,9,1,327,8645,7966,31,33,3,73,0,11,131,11.5067,1,2948,32,FALSE,238
0,3078,9,9,5,378,10955,9386,0,21,5,116,0,16,132,45.1166,2,2953,37,FALSE,460
15465,3079,21,12,1,647,35775,20720,0,73,7,461,0,25,0,53.861,1,7631,41,FALSE,520
0,3079,9,20,1,358,18560,10964,377,62,14,37,0,25,1,1.70024,1,6822,59,FALSE,530
15466,3079,15,16,3,318,13865,12010,139,38,3,181,0,23,2,44.3658,1,5591,50,FALSE,452
15467,3079,9,15,7,505,26615,21211,0,44,16,315,0,25,3,29.1633,,6819,39,FALSE,520
0,3079,18,9,2,270,11365,14677,618,68,8,48,0,20,4,15.3628,1,8791,45,FALSE,343
15468,3079,24,11,5,310,11715,6379,0,86,6,66,0,20,128,55.1178,1,3561,34,TRUE,358
0,3079,31,6,4,603,30250,34806,0,39,23,314,0,25,129,0,2,7999,36,TRUE,518
15469,3079,20,8,8,482,19180,20178,0,75,20,145,0,25,130,0,2,5959,46,TRUE,515
15470,3079,27,11,1,442,19350,14930,0,7,10,182,0,25,131,124.088,,4995,26,TRUE,518
15471,3079,25,12,4,564,28480,20451,0,41,12,373,0,25,132,39.9786,1,5059,49,TRUE,515
15472,3080,30,6,2,437,11200,14831,2229,71,9,42,0,18,0,133.249,,2559,28,TRUE,448
15473,3080,13,3,3,346,13305,2157,5479,50,3,54,0,16,1,0,,5485,52,TRUE,378
15474,3080,16,6,4,607,18725,16816,590,98,16,202,0,22,2,0,,7075,32,TRUE,677
15475,3080,24,6,7,552,17760,28426,1061,58,17,111,0,22,3,0,1,4822,32,TRUE,688
15476,3080,15,4,2,427,14490,8384,0,28,8,86,0,17,4,65.0763,,5377,33,TRUE,431
7277,3080,8,9,23,312,9535,7655,0,6,1,123,0,15,128,0,1,3340,28,FALSE,349
0,3080,10,10,2,172,5310,5556,0,84,2,5,0,11,129,33.8281,,3059,20,FALSE,155
0,3080,8,11,26,480,15025,21489,734,11,11,171,0,19,130,0,1,3341,37,FALSE,527
15477,3080,8,10,21,404,11515,18400,0,47,7,101,0,18,131,0,1,4119,23,FALSE,464
15478,3080,7,13,7,231,7710,5753,0,20,3,30,0,13,132,28.2161,,3553,32,FALSE,270
0,3081,5,12,3,351,10105,5202,0,6,4,190,0,17,0,0,2,3529,25,FALSE,395
0,3081,9,10,1,279,9360,12993,0,25,11,47,0,15,1,24.5359,1,3444,21,FALSE,299
0,3081,15,9,6,271,9360,10516,0,74,4,74,0,16,2,36.2791,,2310,21,FALSE,360
15479,3081,15,8,7,321,11610,9441,0,29,6,52,0,18,3,66.2191,,5425,33,FALSE,440
0,3081,15,7,1,292,9950,8118,357,4,5,97,0,16,4,0,,6100,20,FALSE,348
15480,3081,4,4,0,377,14245,4283,0,10,4,116,0,16,128,1.40195,,5148,25,TRUE,348
15481,3081,6,4,8,632,26025,17140,0,44,13,203,0,25,129,9.3012,1,4941,41,TRUE,787
15482,3081,17,3,9,538,22185,16354,0,67,11,220,0,22,130,0,,2241,34,TRUE,628
15483,3081,10,12,1,386,12570,10886,1029,71,9,35,0,19,131,116.399,1,9948,59,TRUE,460
15484,3081,5,7,6,452,18035,6469,0,95,7,136,0,18,132,2.00684,,4452,33,TRUE,422
15485,3082,10,11,3,378,12175,13386,377,75,12,71,0,21,0,0,,4798,30,FALSE,513
15486,3082,13,13,3,377,12105,16457,0,14,11,100,0,20,1,39.3301,1,3418,30,FALSE,511
15487,3082,21,11,2,380,14815,12929,2178,37,4,107,0,19,2,14.5202,,4581,42,FALSE,428
13871,3082,19,15,2,374,10260,12323,0,35,5,146,0,19,3,0.133506,,2960,31,FALSE,424
0,3082,12,7,1,596,26040,23745,0,106,20,236,0,25,4,0,1,5414,45,FALSE,727
15488,3082,8,4,1,562,21740,21586,0,93,22,124,0,25,128,0,1,3697,35,TRUE,728
0,3082,18,17,1,335,10420,7153,4557,91,6,15,0,18,129,0,1,4153,54,TRUE,387
0,3082,14,11,1,519,20965,18843,0,19,14,189,0,22,130,44.6357,1,4339,33,TRUE,569
15489,3082,13,10,12,528,20440,8344,0,11,1,311,0,23,131,0,1,3737,38,TRUE,621
0,3082,5,11,1,594,18780,11852,0,6,11,257,0,24,132,0,1,2962,30,TRUE,715
15490,3083,3,7,2,177,4330,5700,0,79,1,21,0,9,0,55.7197,,3557,25,FALSE,183
15491,3083,2,6,6,364,8235,9002,253,60,5,106,0,15,1,2.29988,,1706,25,FALSE,449
15492,3083,4,9,4,306,7885,7173,0,12,2,96,0,13,2,0,,2564,25,FALSE,314
15493,3083,2,11,3,235,5685,9160,0,47,8,20,0,9,3,0,,1655,24,FALSE,183
0,3083,6,10,9,347,6000,7219,0,2,3,95,0,13,4,0,,3248,19,FALSE,342
15494,3083,21,7,11,506,13475,9670,2695,36,9,88,0,14,128,6.53303,,2571,36,TRUE,369
15495,3083,17,2,1,457,12100,11361,0,14,10,11,0,15,129,29.4266,1,2766,23,TRUE,415
15496,3083,15,2,5,580,12100,8185,2175,57,8,136,0,15,130,0,,3188,25,TRUE,421
10968,3083,13,2,3,528,11570,10644,0,74,7,94,0,16,131,27.8265,,2821,22,TRUE,486
15497,3083,16,7,2,417,9995,8999,621,5,6,22,0,14,132,2.7001,,2036,39,TRUE,374
15498,3084,21,8,4,342,14985,14771,0,51,8,47,0,18,0,45.572,,7795,36,TRUE,350
15499,3084,11,12,0,373,10145,8133,100,74,5,106,0,20,1,8.56074,,2503,33,TRUE,432
15500,3084,5,7,11,725,29825,25232,0,8,20,401,0,25,2,11.0385,1,4658,46,TRUE,665
15501,3084,18,11,5,872,34700,22852,0,73,10,399,0,25,3,52.6916,2,3454,31,TRUE,670
15502,3084,17,10,3,317,12090,5627,0,86,2,57,0,19,4,28.1534,,3331,39,TRUE,423
0,3084,11,11,2,427,21985,13569,0,21,12,134,0,21,128,63.0695,,5197,44,FALSE,494
15503,3084,24,9,1,317,12660,10179,3146,64,2,90,0,18,129,43.0643,,5625,40,FALSE,373
1323,3084,21,12,2,331,14405,7579,0,68,3,80,0,17,130,13.5006,,3804,55,FALSE,324
0,3084,19,5,6,578,24945,27436,474,17,14,227,0,25,131,47.2986,1,5589,47,FALSE,677
0,3084,10,9,15,626,23775,18152,0,44,15,381,0,25,132,23.5153,1,3043,34,FALSE,665
14348,3085,22,2,2,387,18460,8729,3263,87,6,66,0,21,0,0,,7550,46,TRUE,510
14349,3085,22,7,2,327,13290,17594,0,22,4,66,0,18,1,2.23525,,5076,42,TRUE,370
14350,3085,30,8,1,469,22230,16327,0,40,2,219,0,20,2,0,,2178,44,TRUE,466
13661,3085,28,4,4,519,21265,21363,0,65,11,191,0,25,3,94.8296,,5834,26,TRUE,678
13660,3085,13,7,0,647,24525,24867,0,18,23,287,0,24,4,52.8877,,4173,38,TRUE,678
15504,3085,11,14,7,275,9990,7015,115,85,4,107,0,16,128,0,2,6415,34,FALSE,289
15505,3085,14,8,10,315,12120,13112,1325,107,5,79,0,19,129,87.5638,1,3889,33,FALSE,398
15506,3085,7,10,69,427,16285,18857,0,35,9,302,0,20,130,0.166577,1,5128,38,FALSE,476
15507,3085,9,8,0,220,7830,4202,4311,102,0,30,0,16,131,0,1,5631,36,FALSE,300
15508,3085,11,7,4,438,18550,13404,0,74,10,233,0,22,132,8.66157,1,6145,41,FALSE,535
15509,3086,11,16,5,274,9390,9997,0,5,3,65,0,15,0,2.0683,,4335,54,TRUE,278
5466,3086,13,6,3,533,24665,18639,0,39,8,284,0,25,1,0,,6807,53,TRUE,683
15510,3086,12,6,0,594,27440,28097,0,104,22,224,0,25,2,0,,4001,35,TRUE,677
15511,3086,12,9,14,525,18875,15831,0,28,13,219,0,24,3,92.7189,,4681,40,TRUE,674
15512,3086,16,10,3,397,15545,15896,0,74,7,140,0,21,4,58.1726,,5585,32,TRUE,502
15513,3086,19,10,7,433,18620,16823,0,53,10,227,0,22,128,22.6494,2,4573,48,FALSE,530
15514,3086,14,8,5,464,19135,21532,0,106,12,252,0,21,129,0,,5550,38,FALSE,523
15515,3086,15,11,0,343,15605,13193,0,26,13,31,0,19,130,59.4475,,5011,55,FALSE,425
15516,3086,14,12,1,252,12160,6458,4348,50,2,37,0,18,131,9.71802,,4521,33,FALSE,355
15517,3086,22,12,9,396,13260,14640,0,97,9,147,0,23,132,64.6635,2,5343,30,FALSE,598
0,3087,11,6,8,378,18730,14384,817,60,9,140,0,18,0,10.7923,,3582,31,FALSE,428
6459,3087,15,12,2,303,9830,17442,0,100,11,42,0,17,1,71.5444,,9553,31,FALSE,395
2218,3087,8,6,1,410,15005,13064,1515,42,8,164,0,19,2,39.9104,1,3234,34,FALSE,488
0,3087,11,14,2,235,7325,8224,1739,30,5,29,0,15,3,53.34,,4620,35,FALSE,296
15518,3087,7,10,8,268,9695,8124,0,21,3,100,0,14,4,43.4678,,3751,34,FALSE,275
15519,3087,21,7,7,516,13660,16241,3102,36,17,124,0,23,128,30.3413,,5169,31,TRUE,700
15520,3087,27,5,2,478,9730,22773,2242,110,13,76,0,21,129,20.4327,,3110,26,TRUE,587
15521,3087,25,7,0,354,12220,23176,0,22,5,92,0,18,130,2.40317,,2981,31,TRUE,429
0,3087,12,6,1,390,10290,10028,0,104,5,123,0,17,131,0,,2510,26,TRUE,392
0,3087,15,11,8,388,9080,9174,427,97,6,66,0,19,132,50.0176,2,3320,38,TRUE,462
15522,3088,14,14,5,250,6915,7752,929,87,3,33,0,15,0,0,,3416,46,FALSE,276
0,3088,11,10,0,244,8685,4630,2736,83,2,33,0,16,1,0,,4167,35,FALSE,346
0,3088,8,8,14,419,17445,16562,670,17,8,156,0,21,2,33.1576,,3676,38,FALSE,544
15523,3088,12,11,2,377,12750,16764,0,51,9,61,0,20,3,58.9339,1,3928,40,FALSE,498
15524,3088,12,9,21,481,16160,16704,0,15,11,155,0,21,4,0,1,4024,35,FALSE,571
0,3088,8,3,0,591,26250,9581,0,4,6,271,0,24,128,0,,1897,32,TRUE,708
15525,3088,18,7,40,637,21255,30617,0,67,14,324,0,25,129,0,,5636,35,TRUE,756
15526,3088,8,6,3,387,14140,6168,10269,50,6,78,0,18,130,10.5359,,7607,47,TRUE,428
15527,3088,8,3,10,668,26770,26364,0,74,22,198,0,25,131,92.3791,,4251,39,TRUE,753
15528,3088,20,14,1,353,12325,12361,0,100,3,67,0,18,132,50.5189,,2715,31,TRUE,402
0,3089,18,6,1,549,13715,19683,0,74,13,92,0,20,0,70.8777,,4110,28,TRUE,595
15529,3089,8,5,8,607,18895,15167,0,8,12,216,0,20,1,3.01064,,3295,41,TRUE,607
15530,3089,24,6,0,370,12675,9668,822,64,6,31,0,16,2,102.017,,4069,45,TRUE,402
0,3089,15,8,0,831,30890,12665,0,73,8,243,0,22,3,28.485,1,2889,38,TRUE,703
15531,3089,19,9,1,335,7100,8033,0,7,5,19,0,15,4,84.2097,,4686,32,TRUE,330
15532,3089,6,9,2,439,11775,8582,0,41,8,109,0,20,128,23.3097,1,3889,24,FALSE,560
0,3089,8,3,2,325,11770,7997,0,31,5,62,0,16,129,0.700732,,3444,40,FALSE,382
0,3089,13,8,0,273,7870,9314,1224,52,2,48,0,15,130,38.483,1,3760,23,FALSE,320
0,3089,12,11,7,408,13125,18215,0,11,11,87,0,17,131,0,,2647,32,FALSE,422
0,3089,14,14,1,354,7810,14191,0,51,8,53,0,14,132,41.7047,1,2993,24,FALSE,300
0,3090,7,3,1,201,5900,6162,0,92,3,7,0,9,0,9.2384,,4346,27,FALSE,175
15533,3090,0,7,16,432,11075,5018,14,1,4,179,0,16,1,-7.32E-05,,3055,32,FALSE,470
15534,3090,3,9,2,178,3980,2272,2844,50,2,14,0,9,2,0,1,3939,31,FALSE,157
15535,3090,10,5,0,229,3455,6451,0,74,1,39,0,12,3,35.3837,,3586,16,FALSE,298
10260,3090,3,9,10,342,6560,11573,0,9,6,77,0,13,4,33.7769,1,2435,23,FALSE,338
15536,3090,7,2,40,750,19770,11675,0,6,9,211,0,19,128,0,,2588,29,TRUE,671
15537,3090,6,4,1,431,11240,9269,0,75,7,34,0,13,129,0,1,2942,27,TRUE,353
15538,3090,10,0,12,687,20275,27312,0,46,13,156,0,19,130,0,,3913,23,TRUE,695
15539,3090,6,2,5,444,13430,4244,0,21,0,101,0,14,131,13.5771,,2674,27,TRUE,385
15540,3090,5,9,4,358,7950,6418,0,84,3,44,0,11,132,23.3848,,2962,38,TRUE,250
0,3091,3,5,6,284,9985,6378,0,29,3,113,0,15,0,32.2884,,2660,28,FALSE,313
15541,3091,15,8,0,316,10965,12925,0,38,6,58,0,16,1,28.6982,,2426,34,FALSE,387
15542,3091,7,13,9,413,11500,14813,0,19,9,96,0,18,2,38.5939,2,3717,36,FALSE,442
0,3091,9,9,3,368,10595,12362,1224,75,4,53,0,17,3,0,1,4020,34,FALSE,428
15543,3091,11,3,3,370,11525,9165,0,67,3,130,0,17,4,0,,4836,20,FALSE,416
15544,3091,12,7,21,579,21995,18733,0,11,8,213,0,19,128,0,,2895,42,TRUE,510
15545,3091,11,7,15,491,16205,11298,0,8,5,178,0,17,129,0,,4025,36,TRUE,400
15546,3091,15,3,1,414,13705,8764,2415,90,4,131,0,17,130,9.28223,,4036,22,TRUE,422
0,3091,7,2,2,551,16675,18748,0,39,14,159,0,21,131,0,,4041,36,TRUE,635
15547,3091,15,9,1,363,10965,12356,853,30,7,38,0,15,132,74.1456,,3389,35,TRUE,337
15548,3092,3,9,6,216,6545,3158,0,79,2,49,0,12,0,30.2959,,2388,29,FALSE,231
15549,3092,11,7,2,444,12790,11331,0,2,7,159,1,19,1,0,1,3247,26,FALSE,531
15550,3092,6,10,23,554,16775,17974,0,11,9,216,0,21,2,0,1,2949,32,FALSE,676
15551,3092,10,9,21,434,13335,11589,0,95,9,168,0,19,3,10.6766,,5405,26,FALSE,537
0,3092,12,14,3,302,7120,10054,239,71,4,38,0,16,4,83.7131,1,1906,33,FALSE,385
10787,3092,22,9,4,453,10925,10012,0,53,4,165,0,17,128,0,,1904,28,TRUE,451
0,3092,11,9,1,260,7715,2157,4809,50,1,21,0,12,129,0,,4230,43,TRUE,251
15552,3092,19,4,11,500,17730,11658,0,97,9,106,0,22,130,28.1224,,3848,29,TRUE,716
9069,3092,18,4,0,426,12110,9335,1396,16,6,71,0,19,131,55.3095,,3226,31,TRUE,566
0,3092,9,5,16,871,25265,30394,0,44,27,285,0,25,132,24.418,,3634,31,TRUE,908
0,3093,15,3,1,375,9050,8609,0,9,6,32,0,13,0,34.2582,,2732,36,TRUE,316
0,3093,13,3,2,486,12175,6669,0,104,5,99,0,16,1,0,,3766,20,TRUE,490
0,3093,7,4,4,616,17435,23601,0,21,23,70,0,17,2,63.346,2,3231,29,TRUE,582
15553,3093,11,1,4,464,10650,7674,0,28,5,103,0,15,3,50.9542,,3898,25,TRUE,462
0,3093,10,3,3,508,13580,6248,1168,42,4,145,0,16,4,22.5701,,2502,23,TRUE,470
14243,3093,5,10,5,330,6870,11421,0,92,8,28,0,11,128,28.2598,1,3116,25,FALSE,279
0,3093,2,7,5,206,4870,4283,0,7,0,55,0,9,129,44.7894,,2910,25,FALSE,177
14246,3093,8,10,1,223,4890,6887,0,100,2,11,0,11,130,32.0653,1,4191,24,FALSE,215
10599,3093,3,5,2,372,8820,5076,0,93,1,120,0,15,131,0,,5715,23,FALSE,452
15554,3093,2,11,3,310,7230,7333,0,106,3,90,0,12,132,0,,2621,29,FALSE,310
15555,3094,9,7,2,350,9960,9854,483,14,7,18,0,13,0,36.4543,,3135,35,TRUE,290
15556,3094,10,4,7,514,17970,16617,0,21,13,107,0,19,1,60.0427,,3491,36,TRUE,531
15557,3094,12,3,13,657,21540,16461,0,46,10,207,0,23,2,0,,4553,30,TRUE,777
15558,3094,15,5,1,375,11295,6459,567,107,5,35,0,14,3,58.4611,1,5749,44,TRUE,331
0,3094,8,0,21,638,23415,9962,0,94,5,266,0,20,4,9.09778,,3405,37,TRUE,606
15559,3094,6,8,3,429,13210,12451,0,34,2,217,0,17,128,0,,2663,18,FALSE,464
15560,3094,4,7,8,304,9440,8618,1186,47,5,74,0,15,129,0,,3047,28,FALSE,369
15561,3094,2,9,1,273,5930,6453,0,71,5,37,0,12,130,68.7722,1,2884,25,FALSE,247
15562,3094,6,9,16,339,8565,5955,0,8,1,138,0,15,131,0,,3274,28,FALSE,344
15563,3094,5,9,3,277,8000,7194,0,68,5,22,0,14,132,4.37231,,2043,35,FALSE,310
15564,3095,11,7,1,508,19155,19214,0,100,18,70,0,22,0,49.682,,3725,40,TRUE,677
15565,3095,12,5,9,452,14410,8316,0,75,7,104,0,18,1,0,,4210,39,TRUE,463
15566,3095,9,4,7,449,12495,9564,0,21,12,113,0,18,2,33.4275,,4360,25,TRUE,450
0,3095,27,4,1,415,15310,18299,0,22,9,67,0,19,3,9.952,,3435,36,TRUE,493
15567,3095,13,9,0,431,13725,7874,0,19,1,147,0,18,4,30.4832,,4911,35,TRUE,472
15568,3095,7,10,2,278,9100,12962,0,14,14,41,0,13,128,24.4151,,2437,31,FALSE,246
0,3095,12,13,3,330,11080,12256,286,101,7,51,0,16,129,12.5427,,2933,41,FALSE,355
15569,3095,6,9,28,429,13500,11812,0,11,3,281,0,18,130,15.6924,1,3148,33,FALSE,432
15570,3095,5,8,1,250,7625,4938,0,87,4,18,0,11,131,5.01709,1,3490,39,FALSE,188
8654,3095,1,9,7,419,11620,2713,19,1,1,249,0,20,132,0.166602,,3856,30,FALSE,542
0,3096,15,2,1,528,18500,10905,0,104,11,160,0,18,0,0,,3618,23,TRUE,518
15571,3096,11,2,4,505,13335,8422,0,94,6,156,0,19,1,11.0488,,2562,21,TRUE,521
15572,3096,14,5,1,480,14250,21793,0,14,19,47,0,18,2,54.2105,,3871,20,TRUE,511
0,3096,13,4,3,420,12925,6805,0,19,2,117,0,16,3,19.443,,2140,20,TRUE,403
10602,3096,8,5,5,321,9075,5359,388,84,5,25,0,15,4,15.6683,1,4026,47,TRUE,334
0,3096,8,7,3,269,7565,10542,0,74,3,69,0,15,128,49.956,1,4234,22,FALSE,342
0,3096,5,6,2,355,11560,12520,0,35,8,98,0,16,129,0.166699,,2548,24,FALSE,401
0,3096,3,11,5,217,6050,4543,0,99,0,79,0,11,130,0,,1951,24,FALSE,218
0,3096,1,7,3,295,7900,6678,0,47,4,100,0,13,131,0,,1528,22,FALSE,281
0,3096,5,12,3,183,4125,2728,0,26,2,24,0,11,132,28.07,,3420,31,FALSE,178
0,3097,6,8,6,386,14255,13822,0,106,6,187,0,18,0,0,,5208,38,FALSE,454
0,3097,8,12,6,443,12480,15904,0,8,9,183,0,19,1,0,1,2795,36,FALSE,469
0,3097,4,5,3,294,9875,10663,0,39,5,95,0,16,2,0,,4972,21,FALSE,359
0,3097,6,8,8,441,14340,20122,0,61,12,162,0,20,3,0,2,5314,33,FALSE,528
0,3097,6,14,0,344,11240,6486,0,104,1,189,0,17,4,0,,2629,26,FALSE,372
12024,3097,16,4,0,387,11040,6645,0,65,3,87,0,18,128,41.6991,,3972,33,TRUE,443
0,3097,13,10,3,563,22165,18388,0,2,15,173,0,23,129,0,,5171,36,TRUE,708
15573,3097,18,7,0,402,10940,9250,4263,30,4,34,0,20,130,64.4022,,4105,46,TRUE,545
0,3097,14,5,22,524,15555,14886,0,21,8,126,0,23,131,66.0699,,4022,31,TRUE,667
15574,3097,13,8,8,766,28490,29420,1093,11,17,283,0,25,132,0.802461,,3794,42,TRUE,786
0,3098,11,7,4,388,11580,9138,0,26,6,47,0,16,0,92.3136,,3573,44,FALSE,424
0,3098,3,7,13,500,13975,8917,0,1,7,170,0,19,1,0.5,,4244,28,FALSE,593
15575,3098,8,10,0,321,7860,10986,0,14,6,26,0,15,2,31.7302,,3132,22,FALSE,393
15576,3098,2,9,8,229,5090,4880,0,74,1,72,3,11,3,9.94648,,2051,21,FALSE,230
15577,3098,4,8,0,388,10875,6953,535,62,5,14,0,15,4,1.90171,,4522,27,FALSE,377
15578,3098,14,5,3,398,10040,3628,0,27,2,39,0,15,128,39.7466,,4506,25,TRUE,370
15579,3098,6,7,7,434,12320,5673,0,21,4,115,0,15,129,40.3596,,4193,27,TRUE,410
0,3098,7,1,8,669,19820,13927,833,42,11,228,0,21,130,27.0337,,3130,20,TRUE,737
0,3098,18,9,8,358,9695,11200,0,68,5,29,0,15,131,26.0792,1,2847,25,TRUE,392
0,3098,9,5,9,560,15920,20312,0,39,17,89,0,18,132,0,,2967,34,TRUE,550
15580,3099,13,7,1,321,9045,7077,1027,87,3,67,0,16,0,0,,4063,40,FALSE,331
15581,3099,6,13,0,249,5570,5849,0,14,4,57,0,14,1,29.3355,1,5631,29,FALSE,262
15582,3099,5,7,1,390,15110,14886,0,99,5,177,0,18,2,0,,4308,34,FALSE,417
15583,3099,7,8,1,397,12510,12509,323,42,5,190,0,20,3,61.1493,1,3882,32,FALSE,507
15584,3099,10,6,3,305,8225,6418,0,97,3,74,0,17,4,26.2208,,5116,19,FALSE,382
15585,3099,16,3,0,363,10645,8161,1864,26,9,39,0,19,128,69.3168,,4418,37,TRUE,490
15586,3099,16,4,0,534,21910,12898,1541,55,4,252,0,21,129,9.28271,,5014,38,TRUE,604
15587,3099,22,5,1,363,10340,11255,883,40,3,107,0,17,130,0,,5782,40,TRUE,400
12164,3099,9,7,18,489,15530,20168,0,21,16,127,0,21,131,72.0593,1,4889,31,TRUE,563
15588,3099,15,3,8,563,24175,15022,0,106,6,324,0,21,132,0,,3570,45,TRUE,566
1055,3100,8,11,1,408,13600,14067,0,25,11,105,0,18,0,83.6592,,4459,37,FALSE,481
15589,3100,11,9,4,298,9800,6400,0,104,3,79,0,16,1,0,,2782,17,FALSE,373
15590,3100,19,8,5,344,12250,9247,0,5,5,21,0,18,2,2.90293,,3633,27,FALSE,462
0,3100,5,12,2,268,8250,2572,0,60,2,72,0,14,3,1.20147,,2649,24,FALSE,306
15591,3100,10,10,4,388,11760,11556,0,46,7,127,0,18,4,0,1,4031,26,FALSE,483
15592,3100,17,5,2,358,13675,6798,600,27,6,54,0,17,128,43.3983,,3162,50,TRUE,414
15593,3100,23,5,1,431,14935,22031,0,19,19,61,0,18,129,50.4951,1,3721,22,TRUE,475
15594,3100,8,7,10,370,12550,7543,0,99,4,111,0,18,130,0,,3234,28,TRUE,467
15595,3100,22,7,1,455,15565,16950,705,38,12,119,0,18,131,37.9779,,2293,25,TRUE,481
15596,3100,25,5,2,374,11130,12836,0,7,9,67,0,17,132,84.4264,,4560,26,TRUE,420
15597,3101,15,9,13,251,8765,7054,5693,50,3,81,0,16,0,3.01025,,3647,41,FALSE,330
15598,3101,8,10,5,451,15110,19150,0,25,13,213,0,20,1,137.056,1,3514,33,FALSE,528
0,3101,17,13,2,247,7535,7135,0,84,5,32,0,14,2,28.1648,,4385,42,FALSE,256
0,3101,16,10,0,386,12290,16421,0,16,9,163,0,18,3,59.7235,1,3160,29,FALSE,426
15599,3101,13,10,3,341,11515,8260,0,28,3,160,0,17,4,66.1047,,4863,26,FALSE,383
0,3101,30,9,1,313,11595,7789,960,85,5,44,0,15,128,0,,5019,36,TRUE,319
0,3101,20,6,3,549,17880,30345,285,8,14,178,0,22,129,0,,4036,34,TRUE,613
15600,3101,20,9,3,363,13355,9545,0,112,8,51,0,16,130,87.1996,,3401,51,TRUE,363
0,3101,19,3,5,475,19335,21455,0,39,14,125,0,21,131,0,,3086,32,TRUE,560
15601,3101,25,7,4,395,10185,12314,532,71,9,47,0,19,132,151.267,,3573,26,TRUE,477
15602,3102,16,4,15,580,12230,16509,1688,42,8,109,0,17,0,52.6959,,3147,23,TRUE,603
0,3102,14,8,0,415,8180,9530,1564,84,5,17,0,13,1,25.5272,,2252,33,TRUE,370
15603,3102,11,4,30,591,9995,12342,0,39,10,82,0,16,2,0,,1437,23,TRUE,517
15604,3102,15,1,0,547,12745,11848,0,9,13,24,0,15,3,33.7538,,3446,37,TRUE,457
0,3102,15,3,2,747,19025,10658,0,73,6,134,0,15,4,17.5623,,1954,15,TRUE,482
0,3102,7,10,4,321,7195,5549,0,17,2,70,0,13,128,17.3958,,2716,22,FALSE,345
15605,3102,10,8,5,315,8455,4098,4689,57,3,17,0,11,129,0,,2299,41,FALSE,302
15606,3102,6,7,22,419,9000,3331,0,41,2,128,0,14,130,9.53127,1,2204,19,FALSE,418
15607,3102,6,11,1,455,8250,15624,558,98,9,58,0,15,131,0,1,2227,27,FALSE,478
15608,3102,6,7,5,213,5500,5118,0,68,2,16,0,9,132,4.06567,,2825,23,FALSE,180
0,3103,14,8,7,409,14940,8104,0,27,0,75,0,15,0,29.5171,,2513,60,TRUE,324
0,3103,2,2,2,352,8075,8478,0,8,9,93,3,11,1,0,,2414,17,TRUE,184
0,3103,25,8,3,538,14545,14098,438,85,10,115,0,21,2,0,,3745,26,TRUE,594
0,3103,10,2,7,766,20850,30957,0,76,31,161,0,25,3,147.307,,3825,31,TRUE,793
0,3103,23,6,13,618,24710,18382,0,19,9,152,0,22,4,48.0247,,4570,46,TRUE,632
10175,3103,3,9,0,346,9875,9530,0,74,8,116,0,17,128,2.00684,1,3301,20,FALSE,390
15609,3103,9,15,1,234,7920,10036,0,25,6,46,0,13,129,48.7785,,4105,47,FALSE,239
